PC1,CODIGO_CLIENTE
-0.990049675,25453989
-0.990049675,99229599
-0.990049675,21315628
-0.990049675,48199184
-0.990049675,28053544
-0.990049675,89895822
5.508139685,61622725
-0.990049675,35690353
-0.990049675,41618082
1.095315946,96161846
-0.990049675,7396419
1.095315946,49679985
1.095315946,95880620
1.095315946,37123528
-0.990049675,79773661
-0.990049675,34330486
1.095315946,73123393
-0.990049675,13232834
-0.990049675,28740638
-0.990049675,59959130
-0.990049675,63770040
-0.990049675,18788356
1.095315946,67523679
-0.990049675,57201568
-0.990049675,97783837
-0.990049675,55046314
-0.990049675,86683330
-0.990049675,50188267
-0.990049675,86322473
1.095315946,9539437
-0.990049675,25074482
1.095315946,66652822
-0.990049675,92319813
-0.990049675,63372413
-0.990049675,33433442
-0.990049675,48897121
-0.990049675,73931773
1.095315946,29333666
1.095315946,9023003
-0.990049675,5910974
1.095315946,25759710
-0.990049675,61388398
-0.990049675,43920532
-0.990049675,10472296
-0.990049675,51909508
-0.990049675,17169245
-0.990049675,75601039
-0.990049675,10270735
-0.990049675,68322577
-0.990049675,94256475
-0.990049675,69660421
-0.990049675,43989106
-0.990049675,39394373
-0.990049675,66368845
-0.990049675,60587345
-0.990049675,66137996
-0.990049675,15708379
1.095315946,82516696
-0.990049675,49780264
1.095315946,46585290
-0.990049675,67436859
-0.990049675,45156603
-0.990049675,48712143
1.095315946,3010894
-0.990049675,92476847
1.095315946,76664053
1.095315946,35594716
-0.990049675,24273091
1.095315946,47287740
5.508139685,39279777
1.095315946,17665844
-0.990049675,45020400
1.095315946,92830404
5.508139685,23128789
-0.990049675,49562375
-0.990049675,36663897
-0.990049675,57120790
5.437685231,39530593
1.095315946,86468798
-0.990049675,15822815
-0.990049675,92223679
1.095315946,29253350
-0.990049675,27061154
-0.990049675,51068187
-0.990049675,89865329
1.095315946,2094279
1.095315946,39815807
-0.990049675,39453677
-0.990049675,76011619
1.095315946,95521279
-0.990049675,33658880
-0.990049675,59463758
-0.990049675,34445490
-0.990049675,31405952
-0.990049675,8160388
-0.990049675,66218969
1.095315946,8190203
-0.990049675,42650714
5.508139685,29224394
-0.990049675,34629915
5.508139685,57656435
1.095315946,33110423
1.095315946,82034920
-0.990049675,81735781
1.095315946,11406521
1.095315946,97869296
1.095315946,86913495
1.095315946,32105605
-0.990049675,35913843
-0.990049675,46166808
1.095315946,68025963
5.508139685,61934064
-0.990049675,86231958
1.095315946,40733058
-0.990049675,5715175
-0.990049675,8511429
5.508139685,73190323
1.095315946,53414581
1.095315946,86584294
5.437685231,96187198
-0.990049675,10045755
-0.990049675,40648681
1.095315946,95302505
1.095315946,41914732
-0.990049675,75026149
-0.990049675,45913757
-0.990049675,36896739
1.095315946,62942661
1.095315946,384284
0.230415029,36497520
-0.990049675,92384936
1.095315946,93519505
-0.990049675,78130024
1.095315946,94716830
-0.990049675,70713576
-0.990049675,87575308
1.095315946,86647597
-0.990049675,40661207
1.095315946,23757250
1.095315946,38494234
-0.990049675,84744475
-0.990049675,72642982
-0.990049675,67049324
-0.990049675,18297855
1.095315946,58598161
-0.990049675,12136742
5.508139685,83847780
-0.990049675,26420660
-0.990049675,75840165
-0.990049675,90624151
5.508139685,62517536
1.095315946,99414652
-0.990049675,96678638
1.095315946,85081254
1.095315946,2306638
-0.990049675,38410091
1.095315946,99416612
1.095315946,54664913
-0.990049675,33708774
-0.990049675,69913364
-0.990049675,40732575
0.230415029,15888789
1.095315946,31160857
-0.990049675,77697531
1.095315946,32847217
1.095315946,33939760
1.095315946,12520597
1.095315946,21065934
-0.990049675,3102785
1.095315946,62923196
1.095315946,7741022
1.095315946,3447900
-0.990049675,86209478
-0.990049675,90147952
-0.990049675,76670049
-0.990049675,86561427
-0.990049675,45168219
-0.990049675,35198495
-0.990049675,33909567
1.095315946,90893988
1.095315946,71378246
0.230415029,89145326
-0.990049675,41770710
-0.990049675,41674842
1.095315946,26548123
-0.990049675,76931679
-0.990049675,21707416
-0.990049675,44134608
5.508139685,45208116
-0.990049675,71803160
-0.990049675,68734866
1.095315946,61576489
-0.990049675,38673873
-0.990049675,25971627
5.508139685,77207819
5.508139685,59907571
-0.990049675,34016443
-0.990049675,93737292
-0.990049675,3911864
1.095315946,20900126
-0.990049675,60786092
5.508139685,64134679
-0.990049675,70177173
1.095315946,16817358
1.095315946,61209208
-0.990049675,42010114
-0.990049675,41375080
1.095315946,97474235
-0.990049675,46646768
-0.990049675,47138786
-0.990049675,56537502
-0.990049675,42740546
-0.990049675,49825178
-0.990049675,84177362
1.095315946,6070946
-0.990049675,82024616
-0.990049675,65235824
-0.990049675,12133984
-0.990049675,81909642
-0.990049675,6378137
-0.990049675,25818407
-0.990049675,66693434
0.230415029,11837280
-0.990049675,18453639
-0.990049675,21990382
1.095315946,63592000
1.095315946,41491520
1.095315946,31632367
5.437685231,60270634
5.437685231,73471540
1.095315946,30283569
1.095315946,54692912
-0.990049675,66622441
1.095315946,66175400
-0.990049675,80815095
-0.990049675,84217185
5.437685231,49475475
1.095315946,34761351
-0.990049675,26826064
5.508139685,65051059
-0.990049675,68365827
-0.990049675,32813814
-0.990049675,57989367
1.095315946,21547531
1.095315946,62290424
1.095315946,48975436
-0.990049675,33579777
-0.990049675,70230919
1.095315946,25970398
1.095315946,61137077
1.095315946,93486498
1.095315946,92717863
-0.990049675,51620216
1.095315946,37196044
-0.990049675,58085762
-0.990049675,4407303
1.095315946,22239270
-0.990049675,47832371
-0.990049675,34413830
1.095315946,31547685
5.508139685,88272803
1.095315946,22880819
-0.990049675,596172
-0.990049675,69571326
-0.990049675,21966200
1.095315946,42248366
-0.990049675,69360576
-0.990049675,85665772
-0.990049675,67732803
-0.990049675,58770217
-0.990049675,72517636
1.095315946,49561076
-0.990049675,4922259
1.095315946,89415543
1.095315946,74208438
1.095315946,92022317
-0.990049675,68614954
1.095315946,94925829
-0.990049675,8074883
1.095315946,17099304
-0.990049675,31160192
-0.990049675,3712381
-0.990049675,1552885
-0.990049675,10787395
-0.990049675,8910679
-0.990049675,18320116
5.508139685,23999905
-0.990049675,76045282
1.095315946,7263849
-0.990049675,91011069
-0.990049675,4101912
-0.990049675,76582915
-0.990049675,41724716
1.095315946,18372369
1.095315946,57260483
-0.990049675,1404619
1.095315946,34754801
-0.990049675,10208660
1.095315946,18129903
5.437685231,31107493
1.095315946,69461973
1.095315946,1800355
1.095315946,10368149
-0.990049675,21887781
-0.990049675,68187407
-0.990049675,1231504
-0.990049675,74543754
-0.990049675,67907026
1.095315946,39022297
-0.990049675,72985215
5.508139685,99609333
-0.990049675,86095713
-0.990049675,38165447
-0.990049675,54520366
1.095315946,49990758
1.095315946,14842516
-0.990049675,83616231
-0.990049675,82616199
-0.990049675,95396314
-0.990049675,82784793
-0.990049675,8543984
-0.990049675,7747617
-0.990049675,57800696
1.095315946,43803759
-0.990049675,43970205
5.508139685,44911608
1.095315946,24523856
1.095315946,6332177
1.095315946,83710826
-0.990049675,34705420
1.095315946,44016986
-0.990049675,78400897
-0.990049675,84891164
-0.990049675,31080372
1.095315946,80144013
-0.990049675,48104067
-0.990049675,51626113
-0.990049675,56106724
-0.990049675,28791794
-0.990049675,26275862
-0.990049675,49666770
-0.990049675,76404954
3.422774064,69687022
-0.990049675,23903691
1.095315946,7323974
1.095315946,9121208
1.095315946,99383998
-0.990049675,43865967
-0.990049675,44383957
-0.990049675,35744497
-0.990049675,29204690
5.508139685,99432864
1.095315946,97497267
1.095315946,53972767
-0.990049675,96018314
-0.990049675,21006491
-0.990049675,61816
1.095315946,10471782
-0.990049675,1184361
-0.990049675,62458138
-0.990049675,45301050
1.095315946,73168336
-0.990049675,63143719
-0.990049675,60221859
-0.990049675,88513708
1.095315946,49223416
5.437685231,28290429
1.095315946,16699928
1.095315946,32806219
-0.990049675,74470090
-0.990049675,30935071
-0.990049675,19614049
-0.990049675,55482698
1.095315946,18072940
-0.990049675,7245607
1.095315946,27361316
-0.990049675,27293259
-0.990049675,27522376
1.095315946,65928910
-0.990049675,68462431
-0.990049675,63661960
1.095315946,64515055
-0.990049675,63990983
-0.990049675,92795555
-0.990049675,16716499
-0.990049675,34635336
-0.990049675,52518335
-0.990049675,75245506
-0.990049675,18665291
1.095315946,78015591
-0.990049675,13921958
1.095315946,7748048
-0.990049675,29980652
-0.990049675,7965016
-0.990049675,92391322
-0.990049675,83613993
-0.990049675,43623011
-0.990049675,47818016
-0.990049675,82099759
1.095315946,73744819
5.437685231,18185552
-0.990049675,26292293
-0.990049675,17621075
1.095315946,84051383
1.095315946,42788666
-0.990049675,66566146
-0.990049675,55836708
-0.990049675,80544243
-0.990049675,12537063
0.230415029,3140660
-0.990049675,90380619
-0.990049675,35743469
-0.990049675,82122736
5.508139685,68797853
1.095315946,76240473
1.095315946,81027401
-0.990049675,50565817
-0.990049675,40876152
-0.990049675,63419028
-0.990049675,64323546
1.095315946,99487331
-0.990049675,7538324
0.230415029,66252299
-0.990049675,95086281
-0.990049675,5810995
1.095315946,29489377
1.095315946,85118731
5.508139685,17311145
1.095315946,37910543
-0.990049675,8162719
5.508139685,18552286
5.508139685,34520934
1.095315946,49397829
-0.990049675,772701
-0.990049675,10951267
-0.990049675,38154190
-0.990049675,10972229
1.095315946,24917814
-0.990049675,33144817
-0.990049675,20056789
-0.990049675,56611103
1.095315946,59890509
1.095315946,91962924
1.095315946,25298144
1.095315946,1278477
1.095315946,84758084
4.572784314,34882428
5.508139685,99168448
1.095315946,24926970
-0.990049675,97305877
1.095315946,28794015
-0.990049675,6079971
1.095315946,73587913
-0.990049675,75236230
-0.990049675,84528943
-0.990049675,87392744
-0.990049675,14152919
1.095315946,66867043
1.095315946,91280560
-0.990049675,97453738
-0.990049675,18805399
-0.990049675,10650002
-0.990049675,95736838
-0.990049675,63537235
0.230415029,73357412
1.095315946,7740210
-0.990049675,66757947
-0.990049675,32787573
1.095315946,61315727
-0.990049675,64848623
-0.990049675,21976621
1.095315946,35671467
-0.990049675,46469269
-0.990049675,4074240
1.095315946,41456393
1.095315946,1372923
1.095315946,84602034
-0.990049675,16596225
-0.990049675,55854580
-0.990049675,57297305
-0.990049675,77529318
-0.990049675,15334194
-0.990049675,18169949
-0.990049675,18018660
1.095315946,99082511
1.095315946,20629904
-0.990049675,26502105
1.095315946,13905333
-0.990049675,26877525
-0.990049675,17103597
5.508139685,74714852
-0.990049675,47311306
5.437685231,26333622
1.095315946,66403945
-0.990049675,21603338
-0.990049675,92208596
-0.990049675,20012247
-0.990049675,47537384
-0.990049675,66748195
-0.990049675,22389581
1.095315946,28425573
-0.990049675,42835188
-0.990049675,84037982
-0.990049675,71117775
-0.990049675,48677404
-0.990049675,49827826
-0.990049675,87784150
-0.990049675,35744491
-0.990049675,64531562
1.095315946,87903790
1.095315946,84509696
-0.990049675,36545884
1.095315946,76819493
-0.990049675,66886511
-0.990049675,39996887
-0.990049675,55427060
1.095315946,16691767
1.095315946,1431869
-0.990049675,81457283
-0.990049675,79764513
-0.990049675,64122778
1.095315946,93463657
1.095315946,6579559
1.095315946,85922551
-0.990049675,3559739
5.437685231,9429781
-0.990049675,52419263
1.095315946,39048313
-0.990049675,40189542
1.095315946,33138159
1.095315946,51322970
-0.990049675,20942369
-0.990049675,21265250
-0.990049675,58694728
1.095315946,7311119
1.095315946,87063094
-0.990049675,25649961
1.095315946,54952184
-0.990049675,20612403
1.095315946,21222050
-0.990049675,60353558
-0.990049675,76523400
1.095315946,87580487
-0.990049675,72957830
-0.990049675,10204534
1.095315946,24776025
1.095315946,20059135
-0.990049675,28181384
-0.990049675,53775276
5.437685231,48387112
-0.990049675,90798602
-0.990049675,42162082
-0.990049675,27748105
-0.990049675,16054607
1.095315946,34534032
-0.990049675,82418424
-0.990049675,41959270
-0.990049675,7079362
1.095315946,74918223
-0.990049675,82105544
-0.990049675,45700833
-0.990049675,91982195
1.095315946,2069208
-0.990049675,45624569
-0.990049675,82508585
1.095315946,18223509
-0.990049675,13211471
-0.990049675,84039175
1.095315946,54890537
-0.990049675,90848897
-0.990049675,31760644
-0.990049675,9089577
-0.990049675,19448397
1.095315946,2298799
1.095315946,59169566
1.095315946,50190671
-0.990049675,37114734
-0.990049675,13405116
-0.990049675,30037871
-0.990049675,5869642
-0.990049675,51141515
-0.990049675,47785216
-0.990049675,38755556
-0.990049675,64463441
1.095315946,75519309
-0.990049675,42977008
1.095315946,11195684
-0.990049675,9912857
-0.990049675,57054244
-0.990049675,59972918
-0.990049675,10203087
1.095315946,75338462
1.095315946,4870709
-0.990049675,82874765
-0.990049675,57900043
-0.990049675,90364148
1.095315946,838455
-0.990049675,14219124
0.230415029,41184892
1.095315946,41613228
-0.990049675,37676019
1.095315946,65001682
-0.990049675,51664278
-0.990049675,17765383
1.095315946,434873
-0.990049675,86056020
1.095315946,77077203
1.095315946,63576057
5.437685231,50396923
1.095315946,83358177
-0.990049675,38860832
-0.990049675,8382468
1.095315946,82919993
-0.990049675,19043402
-0.990049675,55216622
-0.990049675,88579142
-0.990049675,9641107
-0.990049675,76105798
-0.990049675,83892291
-0.990049675,66213501
-0.990049675,82224600
1.095315946,60232503
1.095315946,36223272
-0.990049675,35792108
5.508139685,72863625
-0.990049675,46194622
-0.990049675,84802391
-0.990049675,97439933
-0.990049675,22710744
-0.990049675,24491801
-0.990049675,35763340
-0.990049675,92200523
-0.990049675,8520618
-0.990049675,93088829
-0.990049675,58046022
-0.990049675,49493162
-0.990049675,6433033
-0.990049675,79184261
-0.990049675,64257609
-0.990049675,42902616
-0.990049675,90075154
1.095315946,96214038
-0.990049675,88354348
-0.990049675,99465725
-0.990049675,96470323
1.095315946,430085
-0.990049675,63341895
-0.990049675,7895932
0.230415029,51718650
-0.990049675,49277404
-0.990049675,96016084
-0.990049675,38508015
1.095315946,36941068
-0.990049675,71879661
1.095315946,89857409
-0.990049675,45566160
-0.990049675,75540306
-0.990049675,29732200
-0.990049675,47916373
-0.990049675,80323385
1.095315946,79423330
1.095315946,34342842
5.508139685,50371972
-0.990049675,18327114
-0.990049675,38436488
-0.990049675,599892
1.095315946,95802834
-0.990049675,39599796
-0.990049675,38669175
-0.990049675,96131910
1.095315946,69312909
1.095315946,17520179
-0.990049675,84092292
-0.990049675,11716574
1.095315946,97143149
1.095315946,48919900
-0.990049675,43109700
-0.990049675,53003818
-0.990049675,94929249
-0.990049675,89401341
-0.990049675,68406984
-0.990049675,48428283
1.095315946,8054999
-0.990049675,65546469
1.095315946,85375280
1.095315946,44226836
-0.990049675,32165582
1.095315946,15578717
-0.990049675,61990315
-0.990049675,44015537
-0.990049675,18762616
-0.990049675,79973549
-0.990049675,41226217
5.437685231,50636573
5.437685231,39898523
-0.990049675,50857726
-0.990049675,98089296
1.095315946,65211831
1.095315946,52781291
1.095315946,15616047
5.508139685,39774006
1.095315946,54877238
-0.990049675,29236582
1.095315946,85823390
-0.990049675,1614758
1.095315946,79999709
-0.990049675,67064305
-0.990049675,55646026
-0.990049675,62353035
-0.990049675,17906491
1.095315946,29246037
1.095315946,46524521
-0.990049675,41049099
-0.990049675,44304222
1.095315946,21303838
-0.990049675,22061698
1.095315946,47591057
-0.990049675,24941108
-0.990049675,91201345
1.095315946,45883378
-0.990049675,53827341
1.095315946,90923785
-0.990049675,68692671
-0.990049675,66659487
1.095315946,35853028
-0.990049675,23415238
1.095315946,14539839
-0.990049675,64323528
1.095315946,84525477
-0.990049675,85979026
-0.990049675,7624999
1.095315946,55203025
-0.990049675,72395300
1.095315946,80130116
-0.990049675,32747830
-0.990049675,65236690
-0.990049675,71828375
1.095315946,68344356
-0.990049675,61004730
-0.990049675,88620329
-0.990049675,70833077
1.095315946,52118966
1.095315946,83105192
-0.990049675,86789543
1.095315946,88501640
-0.990049675,67672127
-0.990049675,20841715
-0.990049675,28429420
-0.990049675,63138804
-0.990049675,68409628
1.095315946,37967837
1.095315946,76833100
-0.990049675,83047886
1.095315946,87278641
-0.990049675,64903340
-0.990049675,89576478
-0.990049675,50407953
1.095315946,95970201
-0.990049675,88132262
1.095315946,29914789
5.508139685,80740860
1.095315946,22235287
1.095315946,60605005
1.095315946,25224676
-0.990049675,92391513
1.095315946,29328109
-0.990049675,39911230
-0.990049675,39854605
-0.990049675,333090
-0.990049675,22752938
1.095315946,44142421
-0.990049675,95185342
1.095315946,28748154
-0.990049675,56227173
5.437685231,59640001
-0.990049675,35816023
-0.990049675,66600356
-0.990049675,53436840
-0.990049675,61701088
1.095315946,30781706
1.095315946,13520869
1.095315946,38899120
5.437685231,54471428
1.095315946,80336896
-0.990049675,88109829
1.095315946,68326476
1.095315946,20579165
-0.990049675,88950553
-0.990049675,23041344
-0.990049675,43298413
-0.990049675,72712813
-0.990049675,87407377
-0.990049675,28024586
1.095315946,41178617
-0.990049675,41432847
-0.990049675,60368374
-0.990049675,72560759
-0.990049675,18817043
0.230415029,92001158
1.095315946,41320167
1.095315946,4858725
-0.990049675,76233592
-0.990049675,52080585
-0.990049675,8079731
5.437685231,38664798
-0.990049675,13174248
-0.990049675,705600
-0.990049675,39609839
-0.990049675,85804388
-0.990049675,51898200
-0.990049675,21466387
-0.990049675,13964675
-0.990049675,36708917
1.095315946,77422570
-0.990049675,54907778
-0.990049675,11976671
1.095315946,42912600
-0.990049675,41161328
-0.990049675,84789152
1.095315946,25175064
-0.990049675,14078023
-0.990049675,78589212
-0.990049675,18709137
1.095315946,88716273
-0.990049675,52711016
-0.990049675,75018282
-0.990049675,20775879
-0.990049675,32956198
-0.990049675,52673625
-0.990049675,95075426
5.508139685,46125393
1.095315946,84629608
-0.990049675,2059511
1.095315946,49344946
-0.990049675,75405907
-0.990049675,99702027
-0.990049675,3609718
-0.990049675,21984054
-0.990049675,20773159
-0.990049675,35002553
-0.990049675,91357634
1.095315946,82057178
1.095315946,98852784
5.437685231,83843568
5.437685231,42660420
-0.990049675,56566236
1.095315946,13830246
1.095315946,63369484
-0.990049675,81550622
-0.990049675,88079470
-0.990049675,25502485
1.095315946,23611599
-0.990049675,75057084
1.095315946,15136833
-0.990049675,38371069
1.095315946,45538713
-0.990049675,15823935
-0.990049675,72003574
1.095315946,3175248
1.095315946,16983521
-0.990049675,28336041
-0.990049675,7881735
-0.990049675,82500914
1.095315946,23861906
1.095315946,69569969
-0.990049675,81848625
1.095315946,7097157
-0.990049675,78950488
-0.990049675,77822243
-0.990049675,5262625
-0.990049675,21189796
1.095315946,86366101
-0.990049675,39989792
1.095315946,84070266
5.508139685,63608295
1.095315946,44747322
0.230415029,89925331
1.095315946,13657131
-0.990049675,7632620
-0.990049675,23603456
-0.990049675,43189646
1.095315946,15363294
-0.990049675,65960534
-0.990049675,35169813
1.095315946,33590825
-0.990049675,88170978
-0.990049675,44778623
-0.990049675,50062548
1.095315946,52490160
0.230415029,18160074
-0.990049675,45878430
-0.990049675,41416902
1.095315946,44482731
-0.990049675,2342131
1.095315946,16990496
-0.990049675,98563028
1.095315946,6215162
-0.990049675,89396475
1.095315946,59050411
1.095315946,26600474
1.095315946,9776003
1.095315946,63968813
1.095315946,81628747
-0.990049675,3424380
1.095315946,17257999
-0.990049675,7531680
1.095315946,82591594
-0.990049675,17510813
-0.990049675,80662725
1.095315946,90278349
1.095315946,1152979
-0.990049675,85338994
-0.990049675,25289497
-0.990049675,78463848
1.095315946,50616089
5.437685231,74828095
-0.990049675,7296404
5.437685231,38086211
1.095315946,99128067
-0.990049675,27431973
-0.990049675,60462467
-0.990049675,11636796
1.095315946,47517925
-0.990049675,4628894
-0.990049675,89492627
-0.990049675,66281442
-0.990049675,55848667
1.095315946,42190805
-0.990049675,5324766
1.095315946,32744004
-0.990049675,4382595
-0.990049675,37273884
-0.990049675,71775057
-0.990049675,4481235
1.095315946,99400481
1.095315946,95726941
-0.990049675,59432334
-0.990049675,76854859
-0.990049675,23578192
-0.990049675,45895714
-0.990049675,11920286
1.095315946,81171453
1.095315946,20492349
-0.990049675,71931638
-0.990049675,26527848
-0.990049675,35360247
-0.990049675,22141789
-0.990049675,59893275
-0.990049675,99196766
1.095315946,81144224
-0.990049675,9370226
-0.990049675,4901517
-0.990049675,90314658
1.095315946,34612720
-0.990049675,49245332
-0.990049675,69973764
-0.990049675,74745545
-0.990049675,70584192
-0.990049675,38188136
-0.990049675,99442277
-0.990049675,65990344
1.095315946,74211697
-0.990049675,39984522
-0.990049675,33121422
1.095315946,70040257
-0.990049675,42077816
-0.990049675,18284334
-0.990049675,42061148
-0.990049675,42445135
1.095315946,68610738
0.230415029,43405955
-0.990049675,42799271
-0.990049675,2866582
-0.990049675,95359198
1.095315946,44428870
-0.990049675,30808488
-0.990049675,1958739
1.095315946,19167902
1.095315946,91588292
-0.990049675,49449906
-0.990049675,8093147
1.095315946,48112152
-0.990049675,16034484
1.095315946,2301387
1.095315946,62755291
1.095315946,71183564
1.095315946,10516507
-0.990049675,29609589
-0.990049675,655088
-0.990049675,3812661
-0.990049675,58440689
-0.990049675,81390697
1.095315946,66457098
1.095315946,98043316
0.230415029,30864858
1.095315946,21478101
-0.990049675,99474490
1.095315946,80364051
5.437685231,78449590
1.095315946,8729098
-0.990049675,28400368
1.095315946,48300500
1.095315946,22132698
1.095315946,34870965
-0.990049675,25690520
1.095315946,99723247
-0.990049675,75918410
-0.990049675,78319583
1.095315946,30422308
1.095315946,12107527
-0.990049675,93462164
-0.990049675,98020750
1.095315946,5898831
-0.990049675,99929147
-0.990049675,66680149
1.095315946,26286503
-0.990049675,3580896
-0.990049675,32202753
1.095315946,65897018
1.095315946,71496873
0.230415029,9067557
-0.990049675,40651652
1.095315946,68139872
-0.990049675,21260506
5.508139685,73762571
5.437685231,90667813
-0.990049675,49189080
1.095315946,52771229
5.437685231,10111388
-0.990049675,98758029
1.095315946,97626826
1.095315946,11165960
-0.990049675,8597554
-0.990049675,20108097
1.095315946,20843291
5.508139685,82359344
-0.990049675,12992926
1.095315946,880830
1.095315946,54451845
-0.990049675,81912482
-0.990049675,83432697
-0.990049675,59916125
1.095315946,23531172
-0.990049675,25337466
1.095315946,74731728
-0.990049675,485921
-0.990049675,52555217
-0.990049675,9582085
-0.990049675,55853769
1.095315946,17994283
5.437685231,37329987
-0.990049675,76367043
1.095315946,41583636
1.095315946,82313248
-0.990049675,7109246
-0.990049675,50794783
-0.990049675,83918249
1.095315946,3264649
-0.990049675,91834666
-0.990049675,74717648
1.095315946,86525148
-0.990049675,45448071
1.095315946,73734366
-0.990049675,66106162
-0.990049675,85756746
-0.990049675,493257
1.095315946,91963736
1.095315946,67958180
-0.990049675,90768801
-0.990049675,83295914
-0.990049675,9226590
-0.990049675,82372568
1.095315946,48584853
5.508139685,5011219
-0.990049675,72097175
-0.990049675,3980863
-0.990049675,9677812
1.095315946,22193076
1.095315946,38354685
-0.990049675,13873412
1.095315946,71367395
1.095315946,61665872
5.508139685,26583675
-0.990049675,87202312
-0.990049675,74058460
-0.990049675,75732534
1.095315946,56953435
1.095315946,90113758
-0.990049675,38951349
-0.990049675,54220316
1.095315946,60409993
-0.990049675,83147566
1.095315946,89155090
5.508139685,43691981
1.095315946,90865762
1.095315946,67469000
-0.990049675,25238214
1.095315946,22007022
-0.990049675,20955459
-0.990049675,4855248
1.095315946,12488595
-0.990049675,47491183
-0.990049675,7522056
-0.990049675,57569876
5.508139685,88117836
-0.990049675,22492945
-0.990049675,37453817
-0.990049675,43305000
-0.990049675,8778458
-0.990049675,38074045
-0.990049675,28253767
1.095315946,8963762
5.508139685,48012341
-0.990049675,87225600
1.095315946,41573159
5.508139685,79303681
1.095315946,56703484
1.095315946,6687851
-0.990049675,85772245
0.230415029,55481942
-0.990049675,46691203
-0.990049675,49823086
-0.990049675,64597357
-0.990049675,78665678
1.095315946,58590304
-0.990049675,70176008
-0.990049675,55481884
-0.990049675,87108732
1.095315946,77442617
-0.990049675,96747794
-0.990049675,52374872
-0.990049675,53412473
-0.990049675,62815314
-0.990049675,5524445
1.095315946,85261494
1.095315946,97645288
1.095315946,26431557
5.508139685,23005592
-0.990049675,76808346
-0.990049675,19562299
1.095315946,84032376
-0.990049675,14349268
-0.990049675,10008715
-0.990049675,89193799
1.095315946,7543315
-0.990049675,55212869
1.095315946,70907313
-0.990049675,78816199
-0.990049675,13186730
5.437685231,39901572
1.095315946,83247599
1.095315946,34072879
1.095315946,90731994
-0.990049675,53835835
-0.990049675,78559280
-0.990049675,57346121
1.095315946,74102363
-0.990049675,52504697
1.095315946,85117858
-0.990049675,14651669
-0.990049675,45677521
-0.990049675,60300071
-0.990049675,4636106
-0.990049675,67477809
-0.990049675,36112402
-0.990049675,46178821
-0.990049675,54966944
1.095315946,33537878
-0.990049675,29921373
1.095315946,60660186
-0.990049675,64056083
1.095315946,5270295
-0.990049675,8483748
-0.990049675,12490601
-0.990049675,41345816
-0.990049675,82120345
1.095315946,13734009
-0.990049675,3167582
-0.990049675,65574031
-0.990049675,47512330
-0.990049675,26272243
-0.990049675,85185036
1.095315946,25421895
-0.990049675,7797855
-0.990049675,73961798
1.095315946,54725318
-0.990049675,84837637
1.095315946,5336165
-0.990049675,71744959
-0.990049675,34158506
-0.990049675,4080474
-0.990049675,1675002
5.508139685,5806015
1.095315946,50312203
5.437685231,88675860
-0.990049675,30719526
1.095315946,80101770
-0.990049675,62538030
1.095315946,73775918
-0.990049675,95010353
1.095315946,3757822
-0.990049675,99206623
1.095315946,3955679
-0.990049675,8757889
1.095315946,62137013
-0.990049675,94978092
-0.990049675,71190565
1.095315946,62891970
5.437685231,17528234
1.095315946,80792321
-0.990049675,58318751
-0.990049675,75564721
1.095315946,56048226
-0.990049675,39907576
-0.990049675,27043555
1.095315946,6613055
1.095315946,70557963
-0.990049675,4328070
1.095315946,43471935
1.095315946,62425872
-0.990049675,94449814
-0.990049675,48259933
-0.990049675,50522715
1.095315946,53334935
-0.990049675,1829020
-0.990049675,81236638
-0.990049675,32420300
-0.990049675,68687096
-0.990049675,88013532
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,46283958
-0.990049675,94641469
-0.990049675,70739210
-0.990049675,33432915
-0.990049675,2357595
-0.990049675,13862629
-0.990049675,49627323
-0.990049675,80971849
-0.990049675,19396018
-0.990049675,25185067
-0.990049675,10485178
1.095315946,51171833
-0.990049675,98528957
-0.990049675,29682907
1.095315946,79791800
-0.990049675,72015613
-0.990049675,1572798
1.095315946,52186507
-0.990049675,62296820
-0.990049675,42077695
-0.990049675,11452705
-0.990049675,5667730
0.230415029,77336326
1.095315946,57320697
-0.990049675,4453304
-0.990049675,57209671
-0.990049675,69420022
-0.990049675,94059311
-0.990049675,18446180
-0.990049675,2857353
-0.990049675,1482875
1.095315946,31044128
1.095315946,85392935
5.508139685,80111792
-0.990049675,40547441
5.437685231,68134921
-0.990049675,52666343
-0.990049675,3196222
-0.990049675,65732376
1.095315946,87489940
-0.990049675,71305908
-0.990049675,93086474
-0.990049675,12552873
-0.990049675,62469292
1.095315946,71594865
5.437685231,4449335
-0.990049675,56110114
-0.990049675,53430595
-0.990049675,97970982
-0.990049675,62953132
-0.990049675,21086902
-0.990049675,32068817
-0.990049675,64498624
-0.990049675,24745718
-0.990049675,70313218
-0.990049675,91364993
-0.990049675,92887861
-0.990049675,41635499
1.095315946,35116857
-0.990049675,20893496
-0.990049675,63337964
-0.990049675,49317241
